frame,occluded,err_bx,err_by,err_py,err_vis,h_norm,belief_update_mag,weight_updates,hit_ratio,total_hits,total_misses,gravity,bounce,ball_speed
68800,0,0.008337,0.037999,0.009396,0.008183,5.109525,0.091506,1410,0.0,0,0,0.045011,1.083173,4.8774
68900,0,0.005265,0.035418,0.026837,0.002804,4.930599,0.064351,1411,0.0,0,0,0.045011,1.083173,4.8774
69000,0,0.005747,0.044863,0.005301,0.001514,4.798695,0.046887,1411,1.0,1,0,0.045011,1.083173,4.8774
69100,0,0.001484,0.028486,0.004522,0.002352,4.896731,0.090686,1412,1.0,1,0,0.045011,1.083173,4.8774
69200,0,0.019031,0.0328,0.020904,0.010544,5.187104,0.063253,1413,1.0,1,0,0.045011,1.083173,4.8774
69300,0,0.017895,0.038162,0.00671,0.002046,5.815543,0.085939,1413,1.0,2,0,0.045011,1.083173,4.8774
69400,0,0.005978,0.028591,0.011893,0.015747,4.908632,0.077934,1414,1.0,2,0,0.045011,1.083173,4.8774
69500,0,0.011082,0.013002,0.017312,0.016015,5.117793,0.118043,1415,1.0,3,0,0.045011,1.083173,4.8774
69600,0,0.01783,0.0052,0.0162,0.010204,5.526521,0.132578,1416,1.0,4,0,0.045011,1.083173,4.8774
69700,0,0.003073,0.034859,0.019186,0.007079,5.311217,0.141958,1417,1.0,4,0,0.045011,1.083173,4.8774
69800,0,0.021738,0.029678,0.003511,0.005523,6.106322,0.213368,1417,1.0,5,0,0.045011,1.083173,4.8774
69900,0,0.003909,0.038995,0.006322,0.006753,5.495721,0.193291,1419,1.0,6,0,0.045011,1.083173,4.8774
70000,0,0.010713,0.04079,0.010826,0.018765,4.658912,0.37416,1422,0.0,0,0,0.045011,1.083173,4.8774
70100,0,0.007547,0.053156,0.00409,0.010076,4.942709,0.089304,1425,0.0,0,0,0.045011,1.083173,4.8774
70200,0,0.009784,0.031861,0.025409,0.001969,4.969589,0.060246,1427,0.0,0,0,0.045011,1.083173,4.8774
70300,0,0.000239,0.041997,0.016349,0.002195,4.75947,0.043362,1427,1.0,1,0,0.045011,1.083173,4.8774
70400,0,0.006628,0.03874,0.017152,0.008395,4.883817,0.086314,1429,1.0,1,0,0.045011,1.083173,4.8774
70500,0,0.015291,0.022578,0.040614,0.014465,5.178144,0.063846,1431,1.0,1,0,0.045011,1.083173,4.8774
70600,0,0.006215,0.028408,0.017091,0.004795,5.417416,0.073053,1431,1.0,2,0,0.045011,1.083173,4.8774
70700,0,0.007212,0.01508,0.033174,0.018419,4.86011,0.064589,1431,1.0,2,0,0.045011,1.083173,4.8774
70800,0,0.01144,0.011427,0.031008,0.02109,4.827704,0.10215,1432,1.0,3,0,0.045011,1.083173,4.8774
70900,0,0.011489,0.015025,0.038504,0.0095,5.149563,0.092944,1433,1.0,3,0,0.045011,1.083173,4.8774
71000,0,0.020889,0.022474,0.007317,0.012372,5.380409,0.26362,1435,1.0,4,0,0.045011,1.083173,4.8774
71100,0,0.019103,0.014995,0.019043,0.006676,5.37497,0.335893,1435,1.0,5,0,0.045011,1.083173,4.8774
71200,0,0.013125,0.018869,0.013087,0.022076,5.011834,0.123174,1437,1.0,6,0,0.045011,1.083173,4.8774
71300,0,0.426773,0.046574,0.07193,0.015174,5.48345,3.055741,1440,0.0,0,0,0.045011,1.083173,4.8774
71400,0,0.011796,0.049476,0.005291,0.004293,5.08855,0.069353,1443,1.0,1,0,0.045011,1.083173,4.8774
71500,0,0.024975,0.050009,0.006773,0.001882,5.318852,0.12305,1446,1.0,1,0,0.045011,1.083173,4.8774
71600,0,0.019157,0.016473,0.016858,0.013902,4.794605,0.098135,1447,1.0,1,0,0.045011,1.083173,4.8774
71700,0,0.002689,0.020337,0.000599,0.014484,4.715579,0.080499,1448,1.0,2,0,0.045011,1.083173,4.8774
71800,0,0.027314,0.016306,0.02443,0.011461,4.784786,0.089666,1449,1.0,2,0,0.045011,1.083173,4.8774
71900,0,0.004429,0.010394,0.012263,0.017366,4.650861,0.079632,1449,1.0,3,0,0.045011,1.083173,4.8774
72000,0,0.019272,0.000351,0.020073,0.024777,4.817389,0.06905,1450,1.0,3,0,0.045011,1.083173,4.8774
72100,0,0.009294,0.035056,0.00204,0.000541,6.136251,0.234725,1451,1.0,4,0,0.045011,1.083173,4.8774
72200,0,0.002742,0.010593,0.020565,0.023408,4.604578,0.105366,1451,1.0,5,0,0.045011,1.083173,4.8774
72300,0,0.015941,0.020553,0.022082,0.029057,4.829588,0.122912,1453,1.0,6,0,0.045011,1.083173,4.8774
72400,0,0.011713,0.012428,0.002292,0.007044,5.159238,0.21572,1455,1.0,7,0,0.045011,1.083173,4.8774
72500,0,0.005361,0.041004,0.011572,0.008676,5.686347,0.190492,1456,1.0,8,0,0.045011,1.083173,4.8774
72600,0,0.005169,0.053618,0.00671,0.011269,5.078557,0.055824,1460,0.0,0,0,0.045011,1.083173,4.8774
72700,0,0.008909,0.039617,0.015371,0.003374,4.565859,0.054492,1462,1.0,1,0,0.045011,1.083173,4.8774
72800,0,0.019908,0.026631,0.005126,0.007112,4.956779,0.127621,1462,1.0,1,0,0.045011,1.083173,4.8774
72900,0,0.013987,0.026918,0.011559,0.005027,5.893877,0.134363,1465,1.0,1,0,0.045011,1.083173,4.8774
73000,0,0.023084,0.00976,0.010207,0.011281,4.991668,0.078667,1465,1.0,2,0,0.045011,1.083173,4.8774
73100,0,0.004984,0.01588,0.009825,0.014557,4.676611,0.101266,1465,1.0,2,0,0.045011,1.083173,4.8774
73200,0,0.005718,0.023766,0.007349,0.009509,5.129509,0.114328,1466,1.0,3,0,0.045011,1.083173,4.8774
73300,0,0.023382,0.006592,0.014769,0.011139,5.040277,0.079666,1466,1.0,3,0,0.045011,1.083173,4.8774
73400,0,0.016321,0.001796,0.003048,0.005093,5.842398,0.147772,1467,1.0,4,0,0.045011,1.083173,4.8774
73500,0,0.01939,0.031359,0.006775,0.006978,5.509521,0.159545,1467,1.0,5,0,0.045011,1.083173,4.8774
73600,0,0.028171,0.007305,0.019059,0.008881,5.22717,0.14958,1468,1.0,5,0,0.045011,1.083173,4.8774
73700,0,0.000145,0.0121,0.045362,0.020913,4.825291,0.131893,1470,1.0,6,0,0.045011,1.083173,4.8774
73800,0,0.007033,0.018911,0.012656,0.003155,5.542533,0.212149,1470,1.0,7,0,0.045011,1.083173,4.8774
73900,0,0.027832,0.016473,0.000606,0.017818,5.123362,0.239439,1473,1.0,9,0,0.045011,1.083173,4.8774
74000,0,0.010939,0.037845,0.018744,0.015059,4.784495,0.058115,1476,0.0,0,0,0.045011,1.083173,4.8774
74100,0,0.002476,0.033674,0.022657,0.002865,4.701799,0.064867,1478,1.0,1,0,0.045011,1.083173,4.8774
74200,0,0.015412,0.026714,0.008423,0.001544,4.869306,0.058746,1478,1.0,1,0,0.045011,1.083173,4.8774
74300,0,0.007823,0.050791,0.004913,0.003049,5.285575,0.086438,1479,1.0,2,0,0.045011,1.083173,4.8774
74400,0,0.028553,0.017231,0.007549,0.020735,5.346137,0.106109,1480,1.0,2,0,0.045011,1.083173,4.8774
74500,0,0.000986,0.028384,0.002577,0.009487,5.013547,0.065242,1481,1.0,2,0,0.045011,1.083173,4.8774
74600,0,0.047921,0.017326,0.021571,0.01139,5.688693,0.134633,1482,1.0,3,0,0.045011,1.083173,4.8774
74700,0,0.022854,0.01948,0.006242,0.009194,5.018179,0.09013,1482,1.0,4,0,0.045011,1.083173,4.8774
74800,0,0.022578,0.011057,0.01858,0.011042,4.806074,0.114038,1483,1.0,4,0,0.045011,1.083173,4.8774
74900,0,0.006373,0.009535,0.02699,0.013742,5.732924,0.269329,1484,1.0,5,0,0.045011,1.083173,4.8774
75000,0,0.022706,0.01126,0.005177,0.010397,5.700904,0.182942,1484,1.0,6,0,0.045011,1.083173,4.8774
75100,0,0.013631,0.012692,0.018114,0.022752,5.132776,0.196838,1485,1.0,7,0,0.045011,1.083173,4.8774
75200,0,0.010569,0.022424,0.028237,0.023358,4.666361,0.214154,1488,1.0,8,0,0.045011,1.083173,4.8774
75300,0,0.018742,0.035471,0.003557,0.006621,4.739334,0.235842,1490,1.0,10,0,0.045011,1.083173,4.8774
75400,0,0.008162,0.019444,0.017297,0.005971,5.37366,0.080744,1492,0.0,0,0,0.045011,1.083173,4.8774
75500,0,0.006607,0.033883,0.005033,0.001033,4.625501,0.059032,1493,1.0,1,0,0.045011,1.083173,4.8774
75600,0,0.002471,0.03578,0.009377,0.000864,4.644369,0.065839,1493,1.0,1,0,0.045011,1.083173,4.8774
75700,0,0.015285,0.039584,0.006911,0.000811,5.147746,0.091639,1494,1.0,2,0,0.045011,1.083173,4.8774
75800,0,0.032108,0.013965,0.001862,0.00403,5.867966,0.134463,1494,1.0,2,0,0.045011,1.083173,4.8774
75900,0,0.009807,0.036019,0.00471,0.000654,4.973979,0.06641,1494,1.0,2,0,0.045011,1.083173,4.8774
76000,0,0.022904,0.035991,0.00643,0.000275,5.271513,0.131563,1494,1.0,3,0,0.045011,1.083173,4.8774
76100,0,0.0197,0.035789,0.023867,0.001824,5.231709,0.115407,1496,1.0,4,0,0.045011,1.083173,4.8774
76200,0,0.010227,0.013287,0.012202,0.011531,4.893421,0.136462,1496,1.0,4,0,0.045011,1.083173,4.8774
76300,0,0.004632,0.027619,0.001809,0.004908,5.032544,0.138394,1497,1.0,5,0,0.045011,1.083173,4.8774
76400,0,0.014853,0.014205,0.01767,0.002028,5.523472,0.164398,1498,1.0,6,0,0.045011,1.083173,4.8774
76500,0,0.008348,0.039377,0.000259,0.002333,5.512599,0.196579,1498,1.0,7,0,0.045011,1.083173,4.8774
76600,0,0.006879,0.019164,0.022437,0.014475,4.609933,0.26211,1501,0.0,0,0,0.045011,1.083173,4.8774
76700,0,0.002485,0.011345,0.014319,0.005197,5.116942,0.077614,1502,1.0,1,0,0.045011,1.083173,4.8774
76800,0,0.011737,0.039823,0.025203,0.008432,5.247503,0.122465,1503,1.0,1,0,0.045011,1.083173,4.8774
76900,0,0.014551,0.016846,0.022289,0.008129,5.04442,0.068795,1503,1.0,1,0,0.045011,1.083173,4.8774
77000,0,0.00308,0.03135,0.022546,0.014091,4.936519,0.114788,1505,1.0,2,0,0.045011,1.083173,4.8774
77100,0,0.007398,0.031454,0.003523,0.011033,4.797277,0.078847,1506,1.0,2,0,0.045011,1.083173,4.8774
77200,0,0.010776,0.037168,0.00323,0.003348,5.335999,0.123934,1506,1.0,3,0,0.045011,1.083173,4.8774
77300,0,0.002366,0.021285,0.014885,0.009199,5.127616,0.147287,1507,1.0,4,0,0.045011,1.083173,4.8774
77400,0,0.00529,0.042404,0.008916,0.007563,5.217548,0.124261,1508,1.0,4,0,0.045011,1.083173,4.8774
77500,0,0.016017,0.033006,0.009105,0.002943,5.274087,0.14846,1508,1.0,5,0,0.045011,1.083173,4.8774
77600,0,0.002413,0.035738,0.002633,0.006882,5.115895,0.145955,1509,1.0,6,0,0.045011,1.083173,4.8774
77700,0,0.000236,0.029319,0.024614,0.007361,4.915463,0.13869,1510,1.0,7,0,0.045011,1.083173,4.8774
77800,0,0.012067,0.013391,0.025534,0.022102,5.230587,0.529321,1513,1.0,8,0,0.045011,1.083173,4.8774
77900,0,0.00377,0.009965,0.004121,0.019182,4.802831,0.304775,1514,1.0,10,0,0.045011,1.083173,4.8774
78000,0,0.001216,0.008628,0.000495,0.023482,4.820746,0.109868,1516,0.0,0,0,0.045011,1.083173,4.8774
78100,0,0.000969,0.016815,0.002327,0.023885,4.646947,0.056255,1516,1.0,1,0,0.045011,1.083173,4.8774
78200,0,0.03317,0.014385,0.001846,0.020365,5.594668,0.099827,1517,1.0,1,0,0.045011,1.083173,4.8774
78300,0,0.007306,0.013058,0.003219,0.017368,4.772641,0.04381,1517,1.0,1,0,0.045011,1.083173,4.8774
78400,0,0.001138,0.018611,0.004959,0.020831,4.797144,0.071432,1517,1.0,2,0,0.045011,1.083173,4.8774
78500,0,0.000388,0.013874,0.000294,0.024095,5.315903,0.109699,1517,1.0,2,0,0.045011,1.083173,4.8774
78600,0,0.014091,0.030586,0.019591,0.008221,5.299955,0.059831,1517,1.0,2,0,0.045011,1.083173,4.8774
78700,0,0.001087,0.027686,0.002387,0.019391,4.857686,0.088123,1518,1.0,3,0,0.045011,1.083173,4.8774
78800,0,0.005135,0.023284,0.004682,0.021025,4.758832,0.071781,1519,1.0,3,0,0.045011,1.083173,4.8774
78900,0,0.001487,0.025131,0.012029,0.013729,5.048522,0.10795,1520,1.0,4,0,0.045011,1.083173,4.8774
79000,0,0.028739,0.037453,0.040758,0.015055,5.143722,0.097423,1521,1.0,4,0,0.045011,1.083173,4.8774
79100,0,0.021534,0.026132,0.004844,0.008868,5.608819,0.119406,1521,0.0,0,0,0.045011,1.083173,4.8774
79200,0,0.000863,0.02237,0.007496,0.006356,5.041087,0.095989,1521,0.0,0,0,0.045011,1.083173,4.8774
79300,0,0.001375,0.022288,0.010694,0.008284,4.721425,0.045399,1521,1.0,1,0,0.045011,1.083173,4.8774
79400,0,0.0052,0.01946,0.00697,0.010937,5.398157,0.194717,1521,1.0,1,0,0.045011,1.083173,4.8774
79500,0,0.001654,0.031214,0.003887,0.01187,4.854323,0.067194,1521,1.0,1,0,0.045011,1.083173,4.8774
79600,0,0.003723,0.017673,0.006126,0.003973,5.241516,0.062747,1521,1.0,2,0,0.045011,1.083173,4.8774
79700,0,0.003026,0.03186,0.014812,0.008067,4.59793,0.104589,1521,1.0,2,0,0.045011,1.083173,4.8774
79800,0,0.004906,0.029993,0.001817,0.007641,4.636982,0.103505,1522,1.0,3,0,0.045011,1.083173,4.8774
79900,0,0.000499,0.027509,0.011886,0.000245,5.516751,0.136544,1522,1.0,3,0,0.045011,1.083173,4.8774
80000,0,0.033095,0.021916,0.008898,0.00578,5.580277,0.172602,1523,1.0,4,0,0.045011,1.083173,4.8774
80100,0,0.006647,0.020609,0.007349,0.004709,4.59731,0.120387,1524,0.0,0,0,0.045011,1.083173,4.8774
80200,0,0.005481,0.0239,0.01439,0.004694,4.885068,0.063831,1525,0.0,0,0,0.045011,1.083173,4.8774
80300,0,0.012276,0.014829,0.005958,0.009564,5.058978,0.082885,1525,1.0,1,0,0.045011,1.083173,4.8774
80400,0,0.001652,0.01609,0.006466,0.005093,5.085185,0.101119,1525,1.0,1,0,0.045011,1.083173,4.8774
80500,0,0.001263,0.003288,0.006043,0.014556,4.615816,0.109915,1526,1.0,1,0,0.045011,1.083173,4.8774
80600,0,0.007257,0.006045,0.001506,0.01489,4.758924,0.067891,1526,1.0,2,0,0.045011,1.083173,4.8774
80700,0,0.006929,0.030476,0.010742,0.001222,5.434713,0.155844,1526,1.0,2,0,0.045011,1.083173,4.8774
80800,0,0.00647,0.001571,0.00357,0.008373,5.144424,0.12542,1527,1.0,3,0,0.045011,1.083173,4.8774
80900,0,0.008029,0.003296,0.015778,0.012197,5.139633,0.17907,1527,1.0,4,0,0.045011,1.083173,4.8774
81000,0,0.007657,0.006802,0.002192,0.00601,5.135158,0.12215,1527,1.0,4,0,0.045011,1.083173,4.8774
81100,0,0.020413,0.004622,0.00341,0.003106,5.7381,0.31715,1528,1.0,5,0,0.045011,1.083173,4.8774
81200,0,0.007944,0.019218,0.006525,0.01511,5.626769,0.286289,1529,1.0,6,0,0.045011,1.083173,4.8774
81300,0,0.007728,0.02855,0.010931,0.01054,4.838747,0.181094,1531,1.0,7,0,0.045011,1.083173,4.8774
81400,0,0.004372,0.022554,0.035456,0.022784,4.728355,0.23292,1533,1.0,9,0,0.045011,1.083173,4.8774
81500,0,0.066388,0.029941,0.058786,0.002842,5.52684,0.316669,1535,0.0,0,0,0.045011,1.083173,4.8774
81600,0,0.001059,0.067364,0.010016,0.002289,5.519919,0.126912,1537,1.0,1,0,0.045011,1.083173,4.8774
81700,0,0.013206,0.036325,0.003019,0.01164,5.384073,0.100342,1537,1.0,1,0,0.045011,1.083173,4.8774
81800,0,0.008839,0.016212,0.016325,0.002075,4.670674,0.118893,1538,1.0,1,0,0.045011,1.083173,4.8774
81900,0,0.000494,0.028626,0.017023,0.005037,4.602977,0.105301,1539,1.0,2,0,0.045011,1.083173,4.8774
82000,0,0.014843,0.022379,0.012826,0.002284,4.78442,0.064965,1540,1.0,2,0,0.045011,1.083173,4.8774
82100,0,0.002497,0.018926,0.006182,0.007815,4.686784,0.089943,1540,1.0,3,0,0.045011,1.083173,4.8774
82200,0,0.015738,0.006508,0.009019,0.002652,4.648845,0.103407,1541,1.0,3,0,0.045011,1.083173,4.8774
82300,0,0.037371,0.016982,0.009622,0.000503,6.127101,0.144695,1541,1.0,4,0,0.045011,1.083173,4.8774
82400,0,0.007978,0.001262,0.009925,0.007485,4.613759,0.102347,1542,1.0,5,0,0.045011,1.083173,4.8774
82500,0,0.010312,0.010213,0.00265,0.001705,5.067149,0.209255,1543,1.0,6,0,0.045011,1.083173,4.8774
82600,0,0.027213,0.007602,0.00966,5e-06,5.100653,0.182902,1544,1.0,6,0,0.045011,1.083173,4.8774
82700,0,0.013517,0.030516,0.013708,0.013655,4.86623,0.156856,1546,1.0,8,0,0.045011,1.083173,4.8774
82800,0,0.023116,0.013693,0.011273,0.022435,5.446854,0.710578,1549,1.0,9,0,0.045011,1.083173,4.8774
82900,0,0.000901,0.03948,0.027212,0.019219,5.385583,0.457763,1551,1.0,11,0,0.045011,1.083173,4.8774
83000,0,0.010436,0.024138,0.001874,0.000223,5.287675,0.108417,1553,0.0,0,0,0.045011,1.083173,4.8774
83100,0,0.008047,0.014139,0.013625,0.002686,4.770479,0.05873,1553,1.0,1,0,0.045011,1.083173,4.8774
83200,0,0.009733,0.028109,0.000894,0.012547,5.443392,0.117341,1553,1.0,1,0,0.045011,1.083173,4.8774
83300,0,0.004315,0.030948,0.007884,0.000288,4.920217,0.085201,1553,1.0,1,0,0.045011,1.083173,4.8774
83400,0,0.006911,0.019227,0.018994,0.005921,5.139276,0.074109,1553,1.0,2,0,0.045011,1.083173,4.8774
83500,0,0.016122,0.021605,0.001503,0.009725,5.734086,0.137205,1553,1.0,2,0,0.045011,1.083173,4.8774
83600,0,0.003992,0.031377,0.004565,0.000568,5.101329,0.100823,1553,1.0,2,0,0.045011,1.083173,4.8774
83700,0,0.007011,0.01049,0.015575,0.000166,4.979362,0.149625,1554,0.0,0,0,0.045011,1.083173,4.8774
83800,0,0.005892,0.027272,0.011531,0.004992,4.706109,0.075345,1554,0.0,0,0,0.045011,1.083173,4.8774
83900,0,0.010642,0.019312,0.019554,0.011946,4.844911,0.047422,1554,0.0,0,0,0.045011,1.083173,4.8774
84000,0,0.007621,0.013075,0.012582,0.005171,4.848799,0.036832,1554,1.0,1,0,0.045011,1.083173,4.8774
84100,0,0.005585,0.02961,0.005867,0.000665,5.096633,0.100135,1554,1.0,1,0,0.045011,1.083173,4.8774
84200,0,0.006675,0.017427,0.018566,0.010966,4.747235,0.053366,1554,1.0,1,0,0.045011,1.083173,4.8774
84300,0,0.002551,0.016765,0.015308,0.003964,5.56366,0.111706,1555,1.0,2,0,0.045011,1.083173,4.8774
84400,0,0.006477,0.024844,0.0087,0.007577,4.756706,0.096457,1555,1.0,2,0,0.045011,1.083173,4.8774
84500,0,0.006025,0.011879,0.009974,0.016003,4.62815,1.055377,1556,0.0,0,0,0.045011,1.083173,4.8774
84600,0,0.010414,0.003893,0.013139,0.018775,4.8366,0.038029,1556,1.0,1,0,0.045011,1.083173,4.8774
84700,0,0.007774,0.017737,0.002874,0.006623,5.065486,0.087013,1556,1.0,1,0,0.045011,1.083173,4.8774
84800,0,0.004235,0.011377,0.01289,0.009643,4.841023,0.042868,1556,1.0,1,0,0.045011,1.083173,4.8774
84900,0,0.019428,0.000124,0.015144,0.019025,4.986062,0.060577,1556,1.0,2,0,0.045011,1.083173,4.8774
85000,0,0.004648,0.018441,0.018793,0.009692,4.836866,0.09666,1556,1.0,2,0,0.045011,1.083173,4.8774
85100,0,0.002218,0.009443,0.013593,0.00987,5.094593,0.062143,1556,1.0,2,0,0.045011,1.083173,4.8774
85200,0,0.007267,0.000548,0.005301,0.016093,4.712914,0.060576,1557,1.0,3,0,0.045011,1.083173,4.8774
85300,0,0.00994,0.004574,0.002268,0.011051,4.903547,0.112643,1558,1.0,3,0,0.045011,1.083173,4.8774
85400,0,0.013555,0.009103,0.007443,0.004635,5.719544,0.153248,1558,1.0,4,0,0.045011,1.083173,4.8774
85500,0,0.012567,0.032321,0.000957,0.006001,5.29435,0.155788,1558,1.0,4,0,0.045011,1.083173,4.8774
85600,0,0.013701,0.017306,0.005787,0.026664,4.861701,0.127151,1560,0.0,0,0,0.045011,1.083173,4.8774
85700,0,0.007145,0.023753,0.020404,0.010552,4.798724,0.083322,1562,1.0,1,0,0.045011,1.083173,4.8774
85800,0,0.004503,0.009701,0.002251,0.019634,4.698457,0.152296,1562,1.0,1,0,0.045011,1.083173,4.8774
85900,0,0.00322,0.034447,0.011577,0.007178,4.935431,0.076628,1563,1.0,2,0,0.045011,1.083173,4.8774
86000,0,0.002836,0.017585,0.008312,0.001388,5.196298,0.109791,1564,1.0,2,0,0.045011,1.083173,4.8774
86100,0,0.007206,0.038967,0.002315,0.005965,4.971796,0.091989,1565,1.0,3,0,0.045011,1.083173,4.8774
86200,0,0.000645,0.024876,0.017354,0.004998,5.54416,0.210595,1566,1.0,3,0,0.045011,1.083173,4.8774
86300,0,0.009965,0.032393,0.006249,0.004827,4.882064,0.095875,1566,1.0,4,0,0.045011,1.083173,4.8774
86400,0,0.012892,0.031332,0.013157,0.00472,4.885682,0.104469,1566,1.0,4,0,0.045011,1.083173,4.8774
86500,0,0.011541,0.012751,0.01477,0.004031,5.362753,0.288258,1567,1.0,5,0,0.045011,1.083173,4.8774
86600,0,0.011652,0.00079,0.002271,0.002281,5.837143,0.292662,1568,1.0,6,0,0.045011,1.083173,4.8774
86700,0,0.016324,0.020183,0.009938,0.011999,4.91337,0.257323,1569,1.0,7,0,0.045011,1.083173,4.8774
86800,0,0.002693,0.010549,0.014036,0.028818,4.96674,0.166254,1570,1.0,8,0,0.045011,1.083173,4.8774
86900,0,0.013685,0.019438,0.00095,0.0244,5.075663,0.630066,1573,1.0,10,0,0.045011,1.083173,4.8774
87000,0,0.425154,0.06587,0.007572,0.09154,5.393863,3.155191,1575,0.0,0,0,0.045011,1.083173,4.8774
87100,0,0.009986,0.0028,0.016352,0.005833,5.440059,0.103024,1577,0.0,0,0,0.045011,1.083173,4.8774
87200,0,0.006097,0.03232,0.002916,0.017251,4.831043,0.120489,1577,0.0,0,0,0.045011,1.083173,4.8774
87300,0,0.001451,0.023521,0.002214,0.007369,4.686694,0.163814,1577,1.0,1,0,0.045011,1.083173,4.8774
87400,0,0.01023,0.027853,0.017029,0.008038,4.643332,0.09053,1578,1.0,1,0,0.045011,1.083173,4.8774
87500,0,0.00294,0.03325,0.004748,0.005657,4.7321,0.247427,1578,1.0,2,0,0.045011,1.083173,4.8774
87600,0,0.009308,0.029399,0.010603,0.00781,4.677588,0.111289,1578,1.0,2,0,0.045011,1.083173,4.8774
87700,0,0.002359,0.016619,0.009616,0.003101,4.701762,0.12177,1579,1.0,3,0,0.045011,1.083173,4.8774
87800,0,0.009912,0.016178,0.005932,0.0001,5.117788,0.110013,1579,1.0,3,0,0.045011,1.083173,4.8774
87900,0,0.001821,0.025972,0.010113,0.000299,4.672019,0.118043,1579,1.0,4,0,0.045011,1.083173,4.8774
88000,0,0.007996,0.010758,0.009942,0.007395,5.517552,0.28327,1580,1.0,5,0,0.045011,1.083173,4.8774
88100,0,0.046662,0.015177,0.007449,0.007678,5.867822,0.176403,1582,1.0,6,0,0.045011,1.083173,4.8774
88200,0,0.024201,0.009165,0.00849,0.006583,5.194569,0.327092,1583,1.0,7,0,0.045011,1.083173,4.8774
88300,0,0.003963,0.019648,0.013409,0.00676,5.491878,0.492154,1584,1.0,9,0,0.045011,1.083173,4.8774
88400,0,0.009547,0.016544,0.006647,0.002767,5.015091,0.380255,1586,1.0,11,0,0.045011,1.083173,4.8774
88500,0,0.009273,0.024683,0.000392,0.018969,5.160293,0.073589,1587,0.0,0,0,0.045011,1.083173,4.8774
88600,0,0.009202,0.028782,0.00143,0.014192,4.580828,0.125336,1588,0.0,0,0,0.045011,1.083173,4.8774
88700,0,0.000485,0.01468,0.000224,0.008089,4.662309,0.15077,1588,1.0,1,0,0.045011,1.083173,4.8774
88800,0,0.026192,0.029165,0.00471,0.010248,5.55509,0.136935,1589,1.0,1,0,0.045011,1.083173,4.8774
88900,0,0.002844,0.02683,0.000961,0.002651,4.908344,0.127259,1589,1.0,1,0,0.045011,1.083173,4.8774
89000,0,0.004866,0.034433,0.000977,0.010688,5.032754,0.070691,1589,1.0,2,0,0.045011,1.083173,4.8774
89100,0,0.005326,0.011493,0.01509,0.002824,4.848954,0.091764,1591,1.0,2,0,0.045011,1.083173,4.8774
89200,0,0.023746,0.011922,0.007908,0.004442,6.137248,0.136143,1591,1.0,3,0,0.045011,1.083173,4.8774
89300,0,0.011858,0.026228,0.009151,0.003972,4.917112,0.103236,1592,1.0,4,0,0.045011,1.083173,4.8774
89400,0,0.010934,0.005052,0.007816,0.007083,5.074168,0.152297,1594,1.0,4,0,0.045011,1.083173,4.8774
89500,0,0.023999,0.026641,5.9e-05,6.3e-05,6.249288,0.180576,1595,1.0,5,0,0.045011,1.083173,4.8774
89600,0,0.015877,0.030803,0.002044,0.010213,5.526206,0.280495,1596,1.0,6,0,0.045011,1.083173,4.8774
89700,0,0.004135,0.00567,0.008388,0.008553,5.078782,0.079787,1597,0.0,0,0,0.045011,1.083173,4.8774
89800,0,0.007246,0.003735,0.009431,0.017055,4.725779,0.115636,1598,0.0,0,0,0.045011,1.083173,4.8774
89900,0,0.013776,0.013957,0.005091,0.01325,4.977699,0.103963,1598,1.0,1,0,0.045011,1.083173,4.8774
90000,0,0.015219,0.000489,0.01216,0.006194,5.512628,0.200569,1598,1.0,1,0,0.045011,1.083173,4.8774
90100,0,0.002277,0.003758,0.01814,0.015334,5.012088,0.091443,1598,1.0,1,0,0.045011,1.083173,4.8774
90200,0,5.2e-05,0.00599,0.022415,0.012798,4.927148,0.060751,1598,1.0,2,0,0.045011,1.083173,4.8774
90300,0,0.018703,0.042865,0.011249,0.00835,5.673447,0.176026,1599,1.0,2,0,0.045011,1.083173,4.8774
90400,0,0.007742,0.00076,0.003688,0.000113,5.231618,0.125833,1599,1.0,3,0,0.045011,1.083173,4.8774
90500,0,0.012013,0.022557,0.005135,0.017116,4.909059,0.126404,1600,1.0,3,0,0.045011,1.083173,4.8774
90600,0,0.001691,0.008644,0.006326,0.018372,4.733265,0.105091,1600,1.0,4,0,0.045011,1.083173,4.8774
90700,0,0.000812,0.032193,0.005827,0.003015,4.647879,0.109071,1601,1.0,4,0,0.045011,1.083173,4.8774
90800,0,0.005439,0.02914,0.044202,0.008314,5.552375,0.123158,1603,1.0,5,0,0.045011,1.083173,4.8774
90900,0,0.014287,0.023946,0.008195,0.002906,5.129854,0.084788,1605,0.0,0,0,0.045011,1.083173,4.8774
91000,0,0.005315,0.018656,0.026201,0.00466,4.832767,0.098859,1606,0.0,0,0,0.045011,1.083173,4.8774
91100,0,0.003687,0.02517,0.003898,0.011712,4.867708,0.146644,1606,0.0,0,0,0.045011,1.083173,4.8774
91200,0,0.011339,0.014136,0.009348,0.000936,5.471234,0.179409,1606,1.0,1,0,0.045011,1.083173,4.8774
91300,0,0.001533,0.020888,0.026633,0.003589,5.292185,0.055095,1607,1.0,1,0,0.038575,0.952587,5.3088
91400,0,0.018571,0.012008,0.003122,0.006689,5.513823,0.086046,1607,1.0,1,0,0.038575,0.952587,5.3088
91500,0,0.004298,0.023355,0.012875,0.019517,4.697655,0.071507,1607,1.0,2,0,0.038575,0.952587,5.3088
